Date,Time,Relative_time,Ambient,Temperature,Peak Magnitude (RAW),Resonance_Frequency,Dissipation,Class,Difference,Pooling
2023-10-12,11:58:16,0.054,27.44,23.5,3324,15091578.0,2.51860764241487e-05,0,-515.0903134034227,-1.7340535263615715e-08
2023-10-12,11:58:16,0.0823,27.44,23.5,3305,15091871.0,2.596320781954575e-05,0,-819.8183475636167,4.347909252278368e-06
2023-10-12,11:58:16,0.1126,27.44,23.5,3311,15091801.0,2.571524183617484e-05,0,-746.0761830586629,7.016249743298812e-06
2023-10-12,11:58:16,0.1164,27.44,23.5,3302,15091804.0,2.608808602933685e-05,0,-754.7029399491112,7.575963314868829e-06
2023-10-12,11:58:16,0.1203,27.44,23.5,3301,15091803.0,2.61298454326664e-05,0,-754.333149604337,6.896265725144794e-06
2023-10-12,11:58:16,0.124,27.44,23.5,3303,15091802.0,2.604639336378313e-05,0,-752.0737374632256,5.963613474291373e-06
2023-10-12,11:58:16,0.1277,27.44,23.5,3304,15091802.0,2.600476732934825e-05,0,-751.4455405370722,5.102612446354741e-06
2023-10-12,11:58:16,0.1314,27.44,23.5,3303,15091803.0,2.604639336378313e-05,0,-753.0737374632256,4.309644300924769e-06
2023-10-12,11:58:16,0.1351,27.44,23.5,3303,15091803.0,2.604639336378313e-05,0,-753.0737374632256,3.730877704744827e-06
2023-10-12,11:58:16,0.1388,27.44,23.5,3302,15091804.0,2.608808602933685e-05,0,-754.7029399491112,3.5447474968894545e-06
2023-10-12,11:58:16,0.1426,27.44,23.5,3303,15091804.0,2.604639336378313e-05,0,-754.0737374632256,3.6205499111452177e-06
2023-10-12,11:58:16,0.1464,27.44,23.5,3304,15091804.0,2.600476732934825e-05,0,-753.4455405370722,3.5221150968812885e-06
2023-10-12,11:58:16,0.1502,27.44,23.5,3303,15091804.0,2.604639336378313e-05,0,-754.0737374632256,2.9403044283470108e-06
2023-10-12,11:58:16,0.1539,27.44,23.5,3302,15091804.0,2.608808602933685e-05,0,-754.7029399491112,2.022793859497445e-06
2023-10-12,11:58:16,0.1575,27.44,23.5,3302,15091804.0,2.608808602933685e-05,0,-754.7029399491112,1.1581596785579205e-06
2023-10-12,11:58:16,0.1612,27.44,23.5,3302,15091804.0,2.608808602933685e-05,0,-754.7029399491112,6.146654504919347e-07
2023-10-12,11:58:16,0.1651,27.44,23.5,3302,15091804.0,2.608808602933685e-05,0,-754.7029399491112,4.6549537055613416e-07
